"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2024","5.1690","5.6400","5.7240","5.0090","15.00M","-8.37%"
"06/16/2024","5.6410","5.6070","5.7320","5.5000","3.96M","0.64%"
"06/15/2024","5.6050","5.5830","5.6960","5.5150","4.47M","0.29%"
"06/14/2024","5.5890","5.9230","6.0080","5.4360","12.79M","-5.69%"
"06/13/2024","5.9260","6.3990","6.3990","5.8590","8.27M","-7.45%"
"06/12/2024","6.4030","6.0720","6.7060","5.8730","11.88M","5.54%"
"06/11/2024","6.0670","6.3940","6.4070","6.0150","10.35M","-5.14%"
"06/10/2024","6.3960","6.5860","6.6340","6.3450","7.18M","-2.91%"
"06/09/2024","6.5880","6.5650","6.6840","6.5190","4.41M","0.29%"
"06/08/2024","6.5690","6.8700","6.9060","6.4870","5.58M","-4.46%"
"06/07/2024","6.8760","7.3210","7.4480","6.2720","13.41M","-6.19%"
"06/06/2024","7.3300","7.6680","7.6800","7.2520","4.90M","-4.30%"
"06/05/2024","7.6590","7.4320","7.7060","7.4200","5.95M","3.22%"
"06/04/2024","7.4200","7.1060","7.4690","7.0090","7.25M","4.20%"
"06/03/2024","7.1210","7.1800","7.3810","7.0920","6.53M","-0.99%"
